,place_name,bedroom,area,kecamatan,city,final_price,date,final_mortage_monthly
19325,Dijual Apartment Residence 8 Scbd 2 BR Contact+62 81977403529,2.0,170.0,Kebayoran Baru,Jakarta Selatan,6500000000.0,11/05/2023,46000000.0
19329,Jual Apartement Green Central City Tower Adenium Lt. 16 Lb 40m2 ,1.0,40.0,Mangga Besar,Jakarta Barat,650000000.0,03/05/2023,4000000.0
19334,Dijual Apartement Setiabudi Residences 3 BR Contact +62 81977403529,3.0,142.0,Setiabudi,Jakarta Selatan,3400000000.0,11/05/2023,24000000.0
19340,Dijual Apartemen Royal Mediterania Garden 2 BR,2.0,41.0,Tanjung Duren,Jakarta Barat,1400000000.0,02/05/2023,10000000.0
19347,"Bisa Kpr Bank, Medit 2 Apart 3 Kamar Tidur Furnished",3.0,70.0,Central Park,Jakarta Barat,1850000000.0,02/05/2023,13000000.0
19355,"Unit 1BR di The Wave Apartment Coral Tower, Full Furnished",1.0,42.0,Kuningan,Jakarta Selatan,950000000.0,02/05/2023,6000000.0
19364,Dijual Termurah Apartemen Tokyo Pik 2 Tipe 2br 36m Posisi Bagus,2.0,36.0,Pantai Indah Kapuk,Jakarta Utara,425000000.0,02/05/2023,3000000.0
19374,Condominium Taman Anggrek tower 8 type 3BR ,3.0,146.0,Taman Anggrek,Jakarta Barat,2900000000.0,02/05/2023,20000000.0
19385,Apartment Royal Mediterania Garden tower Lavender type 2BR Furnish,2.0,41.0,Central Park,Jakarta Barat,1400000000.0,02/05/2023,10000000.0
19397,Apartemen Batavia Apartment Cantik Siap Huni Full Furnished Lokasi Strategis Bendungan Hillir Benhil Sudirman Senayan,1.0,35.0,Bendungan Hilir,Jakarta Pusat,1100000000.0,02/05/2023,7000000.0
19424,"APARTEMEN GREEN PALM RESIDENDE 3BR, CENGKARENG, JAKARTA BARAT",3.0,62.0,Cengkareng,Jakarta Barat,730000000.0,02/05/2023,5000000.0
19439,"LUXURY APARTMENT, TOWER THE MANSION, LE PARC, THAMRIN NINE JAKARTA PUSAT, DUPLEX UNIT",4.0,1200.0,Thamrin,Jakarta Pusat,84000000000.0,02/05/2023,601000000.0
19455,"APARTEMEN SEASON CITY, JAKARTA BARAT FULL FURNISHED",2.0,42.0,Grogol,Jakarta Barat,580000000.0,02/05/2023,4000000.0
19472,"APARTMENT SPRINGHILLS TERRACE RESIDENCES KEMAYORAN, JAKARTA PUSAT, TOWER OAKWOOD, FULL FURNISHED, 3BR",3.0,99.0,Kemayoran,Jakarta Pusat,1800000000.0,02/05/2023,12000000.0
19490,Dijual Murah Apartemen Bassura City ,2.0,34.0,Jatinegara,Jakarta Timur,450000000.0,02/05/2023,3000000.0
19509,"Dijual rugi apartemen baywalk,2apart jdi1,siap huni,full furnish,kt3,km2",3.0,84.0,Pluit,Jakarta Utara,1000000000.0,02/05/2023,7000000.0
19529,APARTEMEN SIAP HUNI TANJUNG DUREN JAKBAR,2.0,42.0,Tanjung Duren Selatan,Jakarta Barat,1020000000.0,02/05/2023,7000000.0
19530,THAMRIN NINE LUXURY APARTEMEN TOER TERRACE LE PARC RESIDEN JAKARTA PUSAT TYPICAL UNIT,3.0,193.0,Senayan,Jakarta Selatan,14000000000.0,02/05/2023,100000000.0
19532,APARTEMEN SEASON CITY FULL FURNISH,2.0,42.0,Jembatan Besi,Jakarta Barat,600000000.0,02/05/2023,4000000.0
19535,APARTEMEN PURI ORCHARD FULL FURNISH,1.0,35.0,Cengkareng,Jakarta Barat,730000000.0,02/05/2023,5000000.0
19539,APARTEMEN GREEN PALM,2.0,36.0,Cengkareng,Jakarta Barat,480000000.0,02/05/2023,3000000.0
19544,APARTEMENT 2 BR DI RENOVASI JADI 1 BR DI JAKARTA TIMUR,1.0,35.0,Duren Sawit,Jakarta Timur,315000000.0,05/05/2023,2000000.0
19550,APARTEMEN BASSURA (TERUSAN KOKAS) 2BR FULL FURNISHED POSISI DEKAT MALL,2.0,34.0,Jatinegara,Jakarta Timur,585000000.0,02/05/2023,4000000.0
